week_start_date,sku_id,category,current_price,current_quantity,cost_price,is_on_promo,normal_elasticity,promo_elasticity,final_elasticity,elasticity,competitor_price,margin_target,elasticity_p_value,recommended_price,predicted_quantity,predicted_revenue,predicted_gross_margin,predicted_profit,volume_change_pct,price_change_pct,historical_revenue,historical_profit,revenue_change_pct,profit_change_pct
2024-11-25,SKU0042,Books & Stationery,923.8162341772152,316,800,False,-0.4585,-1.7398,-0.4585,-0.4585,873.0266666666666,0.18,0.4364,,,,,,,,291925.93,39125.92999999999,,
2024-12-02,SKU0042,Books & Stationery,908.9655526992289,389,800,False,-0.4585,-1.7398,-0.4585,-0.4585,913.2966666666669,0.18,0.4364,,,,,,,,353587.60000000003,42387.60000000002,,
2024-12-09,SKU0042,Books & Stationery,1002.024588235294,340,800,False,-0.4585,-1.7398,-0.4585,-0.4585,940.1133333333332,0.18,0.4364,1034.0518536839847,335.1305359535551,346542.35192888096,22.63444070528334,78437.92316603687,-1.432195307777906,3.1962554437007684,340688.36,68688.35999999996,1.7182835154335718,14.193908787510612
2024-12-16,SKU0042,Books & Stationery,995.6903767123288,292,800,False,-0.4585,-1.7398,-0.4585,-0.4585,896.0266666666666,0.18,0.4364,985.6172357636303,293.36452563068895,289145.1328232283,18.83258825316899,54453.51231867717,0.46730329818114313,-1.0116740288239945,290741.59,57141.590000000004,-0.5490983167463992,-4.704240258842707
2024-12-23,SKU0042,Books & Stationery,1033.714938271605,324,800,False,-0.4585,-1.7398,-0.4585,-0.4585,948.58,0.18,0.4364,1043.3309186108938,322.62740195193476,336607.1436475582,23.322506241343657,78505.22208601037,-0.42364137285964,0.9302352112050327,334923.64,75723.64000000001,0.502652977125817,3.6733338307698205
2024-12-30,SKU0042,Books & Stationery,919.24198019802,101,800,False,-0.4585,-1.7398,-0.4585,-0.4585,919.5666666666666,0.18,0.4364,982.3766504845112,97.97031003624058,96243.7450203311,18.564839707312103,17867.496991338645,-2.999693033425177,6.868123045565322,92843.44000000002,12043.440000000017,3.662407403615253,48.35874958764788
2024-07-01,SKU0043,Books & Stationery,627.64,528,650,True,-2.1452,-0.6769,-0.6769,-0.6769,881.8846666666668,0.18,0.0486,,,,,,,,331393.92,-11806.080000000007,,
2024-07-08,SKU0043,Books & Stationery,662.7391428571428,455,650,True,-2.1452,-0.6769,-0.6769,-0.6769,890.879,0.18,0.0486,,,,,,,,301546.31,5796.309999999991,,
2024-07-15,SKU0043,Books & Stationery,705.8603235294117,340,650,False,-2.1452,-0.6769,-2.1452,-2.1452,838.0020000000001,0.18,0.0486,,,,,,,,239992.50999999998,18992.509999999995,,
2024-07-22,SKU0043,Books & Stationery,627.9276431718063,454,650,False,-2.1452,-0.6769,-2.1452,-2.1452,888.6496666666668,0.18,0.0486,,,,,,,,285079.15,-10020.849999999955,,
2024-07-29,SKU0043,Books & Stationery,600.1154098360656,427,650,False,-2.1452,-0.6769,-2.1452,-2.1452,859.0523333333334,0.18,0.0486,,,,,,,,256249.28000000003,-21300.71999999998,,
2024-08-05,SKU0043,Books & Stationery,552.9698189134809,497,650,True,-2.1452,-0.6769,-0.6769,-0.6769,916.9526666666668,0.18,0.0486,,,,,,,,274826.0,-48223.99999999998,,
2024-08-12,SKU0043,Books & Stationery,570.0302288732394,568,650,True,-2.1452,-0.6769,-0.6769,-0.6769,853.5706666666669,0.18,0.0486,,,,,,,,323777.17,-45422.83000000004,,
2024-08-19,SKU0043,Books & Stationery,698.1744059405939,404,650,False,-2.1452,-0.6769,-2.1452,-2.1452,855.8916666666668,0.18,0.0486,,,,,,,,282062.45999999996,19462.459999999952,,
2024-08-26,SKU0043,Books & Stationery,700.6313838120104,383,650,False,-2.1452,-0.6769,-2.1452,-2.1452,880.0,0.18,0.0486,,,,,,,,268341.82,19391.819999999992,,
2024-09-02,SKU0043,Books & Stationery,711.1855287009064,331,650,False,-2.1452,-0.6769,-2.1452,-2.1452,896.6246666666666,0.18,0.0486,,,,,,,,235402.41,20252.410000000014,,
2024-09-09,SKU0043,Books & Stationery,601.8069500924214,541,650,False,-2.1452,-0.6769,-2.1452,-2.1452,885.2873333333333,0.18,0.0486,,,,,,,,325577.56,-26072.44000000002,,
2024-09-16,SKU0043,Books & Stationery,610.2589559164733,431,650,True,-2.1452,-0.6769,-0.6769,-0.6769,843.7403333333335,0.18,0.0486,,,,,,,,263021.61,-17128.39000000002,,
2024-09-23,SKU0043,Books & Stationery,618.3011467889908,436,650,True,-2.1452,-0.6769,-0.6769,-0.6769,840.6016666666668,0.18,0.0486,,,,,,,,269579.3,-13820.700000000026,,
2024-09-30,SKU0043,Books & Stationery,657.0360433604336,369,650,False,-2.1452,-0.6769,-2.1452,-2.1452,824.1053333333334,0.18,0.0486,,,,,,,,242446.3,2596.300000000002,,
2024-10-07,SKU0043,Books & Stationery,711.4016713091922,359,650,False,-2.1452,-0.6769,-2.1452,-2.1452,858.748,0.18,0.0486,,,,,,,,255393.2,22043.200000000015,,
2024-10-14,SKU0043,Books & Stationery,588.1345054945054,364,650,False,-2.1452,-0.6769,-2.1452,-2.1452,896.8666666666667,0.18,0.0486,,,,,,,,214080.96,-22519.040000000015,,
2024-10-21,SKU0043,Books & Stationery,702.8522508038585,311,650,False,-2.1452,-0.6769,-2.1452,-2.1452,822.7816666666668,0.18,0.0486,,,,,,,,218587.05,16437.049999999996,,
2024-10-28,SKU0043,Books & Stationery,586.5176315789474,380,650,False,-2.1452,-0.6769,-2.1452,-2.1452,857.2520000000001,0.18,0.0486,,,,,,,,222876.7,-24123.299999999977,,
2024-11-04,SKU0043,Books & Stationery,607.6470157068063,382,650,False,-2.1452,-0.6769,-2.1452,-2.1452,857.9376666666667,0.18,0.0486,,,,,,,,232121.16,-16178.839999999987,,
2024-11-11,SKU0043,Books & Stationery,714.6686585365854,328,650,False,-2.1452,-0.6769,-2.1452,-2.1452,835.9670000000001,0.18,0.0486,,,,,,,,234411.32000000004,21211.320000000025,,
2024-11-18,SKU0043,Books & Stationery,686.0193665158371,442,650,False,-2.1452,-0.6769,-2.1452,-2.1452,852.544,0.18,0.0486,,,,,,,,303220.56,15920.559999999989,,
2024-11-25,SKU0043,Books & Stationery,589.9194323144104,458,650,False,-2.1452,-0.6769,-2.1452,-2.1452,873.8693333333334,0.18,0.0486,,,,,,,,270183.1,-27516.90000000003,,
2024-12-02,SKU0043,Books & Stationery,612.9882945736434,387,650,False,-2.1452,-0.6769,-2.1452,-2.1452,877.8036666666667,0.18,0.0486,,,,,,,,237226.47,-14323.529999999993,,
2024-12-09,SKU0043,Books & Stationery,621.5814285714285,420,650,False,-2.1452,-0.6769,-2.1452,-2.1452,861.355,0.18,0.0486,,,,,,,,261064.19999999998,-11935.80000000001,,
2024-12-16,SKU0043,Books & Stationery,629.8013827160494,405,650,False,-2.1452,-0.6769,-2.1452,-2.1452,837.0706666666669,0.18,0.0486,,,,,,,,255069.56,-8180.440000000003,,
2024-12-23,SKU0043,Books & Stationery,679.8704273504273,351,650,False,-2.1452,-0.6769,-2.1452,-2.1452,852.7456666666667,0.18,0.0486,,,,,,,,238634.52,10484.519999999999,,
2024-12-30,SKU0043,Books & Stationery,698.6940860215053,93,650,False,-2.1452,-0.6769,-2.1452,-2.1452,865.8686666666667,0.18,0.0486,,,,,,,,64978.549999999996,4528.549999999994,,
2024-07-01,SKU0044,Pet Supplies,1708.827635135135,444,1600,True,-1.9091,-1.1712,-1.1712,-1.1712,1993.4066666666668,0.18,0.1127,,,,,,,,758719.47,48319.46999999999,,
2024-07-08,SKU0044,Pet Supplies,1910.6184764542936,361,1600,True,-1.9091,-1.1712,-1.1712,-1.1712,1984.0366666666664,0.18,0.1127,1960.9593863122484,350.17,686669.1483049601,18.40728517029939,126397.14830496002,-2.9999999999999916,2.634796558200203,689733.27,112133.26999999999,-0.4442473385458001,12.72046940659095
2024-07-15,SKU0044,Pet Supplies,2082.0625340599454,367,1600,False,-1.9091,-1.1712,-1.9091,-1.9091,1887.95,0.18,0.1127,2076.727449253434,368.8020356176055,765901.310707624,22.955706076154257,175818.05371945514,0.4910178794565345,-0.25624037315096215,764116.95,176916.94999999995,0.23351932025903466,-0.6211367992410066
2024-07-22,SKU0044,Pet Supplies,1861.779899665552,299,1600,False,-1.9091,-1.1712,-1.9091,-1.9091,1955.54,0.18,0.1127,,,,,,,,556672.1900000001,78272.19000000003,,
2024-07-29,SKU0044,Pet Supplies,2073.664775510204,245,1600,False,-1.9091,-1.1712,-1.9091,-1.9091,1992.9766666666667,0.18,0.1127,2107.014911394543,237.65000000000003,500732.09369291324,24.063185725580443,120492.09369291319,-2.9999999999999916,1.6082703568195411,508047.87,116047.86999999998,-1.4399777538850356,3.8296469318335635
2024-08-05,SKU0044,Pet Supplies,1705.518580858086,303,1600,True,-1.9091,-1.1712,-1.1712,-1.1712,1969.003333333333,0.18,0.1127,,,,,,,,516772.13,31972.130000000026,,
2024-08-12,SKU0044,Pet Supplies,1738.698181818182,407,1600,True,-1.9091,-1.1712,-1.1712,-1.1712,1922.223333333333,0.18,0.1127,,,,,,,,707650.1600000001,56450.16000000011,,
2024-08-19,SKU0044,Pet Supplies,1860.8339492753623,276,1600,False,-1.9091,-1.1712,-1.9091,-1.9091,1866.5733333333333,0.18,0.1127,,,,,,,,513590.17,71990.17,,
2024-08-26,SKU0044,Pet Supplies,1823.3697134670488,349,1600,False,-1.9091,-1.1712,-1.9091,-1.9091,1872.6,0.18,0.1127,,,,,,,,636356.03,77956.03000000001,,
2024-09-02,SKU0044,Pet Supplies,2096.578315018315,273,1600,False,-1.9091,-1.1712,-1.9091,-1.9091,1979.5566666666664,0.18,0.1127,2130.117705859183,264.85254528949497,564167.0961630244,24.886779937137792,140403.0236998324,-2.984415644873639,1.5997203920605552,572365.88,135565.88000000003,-1.4324375584679472,3.5681129350780383
2024-09-09,SKU0044,Pet Supplies,2091.6665461847388,249,1600,False,-1.9091,-1.1712,-1.9091,-1.9091,1849.5,0.18,0.1127,2034.3419843736542,262.5664897869348,534150.0338631778,21.350490119653216,114043.65020408208,5.448389472664594,-2.7406166587903957,520824.97,122424.96999999996,2.558453344350564,-6.846086869302792
2024-09-16,SKU0044,Pet Supplies,1757.0455048076924,416,1600,True,-1.9091,-1.1712,-1.1712,-1.1712,1953.1066666666663,0.18,0.1127,,,,,,,,730930.93,65330.93000000004,,
2024-09-23,SKU0044,Pet Supplies,1924.0376237623764,303,1600,True,-1.9091,-1.1712,-1.1712,-1.1712,1872.4566666666667,0.18,0.1127,1974.708564726963,293.9141027761067,580394.6960460187,18.975385604749874,110132.13160424803,-2.998645948479639,2.633573290812352,582983.4,98183.40000000004,-0.4440441964524644,12.169808342599664
2024-09-30,SKU0044,Pet Supplies,1838.5059876543207,324,1600,False,-1.9091,-1.1712,-1.9091,-1.9091,1874.8466666666664,0.18,0.1127,,,,,,,,595675.94,77275.93999999992,,
2024-10-07,SKU0044,Pet Supplies,1926.4810384615384,260,1600,False,-1.9091,-1.1712,-1.9091,-1.9091,1900.3633333333328,0.18,0.1127,1957.4640619328645,252.20000000000002,493672.4364194685,18.26159002785945,90152.43641946845,-2.9999999999999916,1.6082703568195411,500885.07,84885.06999999999,-1.4399777538850467,6.205291954720016
2024-10-14,SKU0044,Pet Supplies,1835.6732806324112,253,1600,False,-1.9091,-1.1712,-1.9091,-1.9091,1843.5,0.18,0.1127,,,,,,,,464425.34,59625.34000000003,,
2024-10-21,SKU0044,Pet Supplies,1799.4815037593985,266,1600,False,-1.9091,-1.1712,-1.9091,-1.9091,1938.2,0.18,0.1127,,,,,,,,478662.08,53062.08,,
2024-10-28,SKU0044,Pet Supplies,1980.8454863813229,257,1600,False,-1.9091,-1.1712,-1.9091,-1.9091,1867.61,0.18,0.1127,2012.7028371531915,249.29000000000002,501746.69027391914,20.504906612887122,102882.69027391911,-2.9999999999999916,1.6082703568195411,509077.29,97877.28999999998,-1.4399777538850356,5.113954701769052
2024-11-04,SKU0044,Pet Supplies,1883.4339662447253,237,1600,False,-1.9091,-1.1712,-1.9091,-1.9091,1821.7966666666669,0.18,0.1127,,,,,,,,446373.8499999999,67173.84999999989,,
2024-11-11,SKU0044,Pet Supplies,2062.837047619048,315,1600,False,-1.9091,-1.1712,-1.9091,-1.9091,1966.5566666666664,0.18,0.1127,2096.0130443653966,305.55,640436.785705847,23.66459720748412,151556.78570584694,-2.9999999999999916,1.6082703568195411,649793.6700000002,145793.67000000013,-1.4399777538850467,3.95292587520899
2024-11-18,SKU0044,Pet Supplies,1820.6875617283952,324,1600,False,-1.9091,-1.1712,-1.9091,-1.9091,1833.9266666666665,0.18,0.1127,,,,,,,,589902.77,71502.77000000003,,
2024-11-25,SKU0044,Pet Supplies,1932.495143884892,278,1600,False,-1.9091,-1.1712,-1.9091,-1.9091,1902.0833333333333,0.18,0.1127,1963.5748904309698,269.66,529497.6049536153,18.51596759577485,98041.60495361534,-2.9999999999999916,1.6082703568195411,537233.65,92433.65,-1.4399777538850467,6.067005850807949
2024-12-02,SKU0044,Pet Supplies,1842.588993055556,288,1600,False,-1.9091,-1.1712,-1.9091,-1.9091,1964.3666666666668,0.18,0.1127,,,,,,,,530665.6300000001,69865.63000000015,,
2024-12-09,SKU0044,Pet Supplies,2005.0618146718148,259,1600,False,-1.9091,-1.1712,-1.9091,-1.9091,1906.4166666666667,0.18,0.1127,2037.3086294730895,251.23000000000002,511833.0469825243,21.465016303700185,109865.04698252428,-2.9999999999999916,1.6082703568195411,519311.01,104911.01000000002,-1.4399777538850467,4.722132579339622
2024-12-16,SKU0044,Pet Supplies,1966.56786516854,267,1600,False,-1.9091,-1.1712,-1.9091,-1.9091,1917.6566666666668,0.18,0.1127,1998.1955931907846,258.99,517512.67668048135,19.92775855115028,103128.67668048131,-2.9999999999999916,1.6082703568195411,525073.6200000002,97873.62000000018,-1.4399777538850356,5.369226846295372
2024-12-23,SKU0044,Pet Supplies,1945.6596193771627,289,1600,False,-1.9091,-1.1712,-1.9091,-1.9091,2007.91,0.18,0.1127,1976.9510862802135,280.33000000000004,554198.6980169324,19.067294527224554,105670.69801693228,-2.9999999999999805,1.6082703568195411,562295.63,99895.63000000002,-1.4399777538850245,5.7811017528316855
2024-12-30,SKU0044,Pet Supplies,2089.7270103092783,97,1600,False,-1.9091,-1.1712,-1.9091,-1.9091,1969.4066666666668,0.18,0.1127,2123.3354703545338,94.09,199784.6344056581,24.646857628538193,49240.634405658086,-2.9999999999999916,1.6082703568195411,202703.52,47503.52,-1.4399777538850356,3.6568119702668156
2024-07-01,SKU0045,Pet Supplies,1326.845803814714,367,1100,True,-0.8569,-1.3551,-1.3551,-1.3551,1288.3633333333337,0.18,0.044,1356.9920797706168,355.9955314157078,483083.11656484724,18.93836254475842,91488.03200756869,-2.998492802259467,2.272025571413927,486952.41000000003,83252.41,-0.7945937540698833,9.892352674917992
2024-07-08,SKU0045,Pet Supplies,1365.105077399381,323,1100,True,-0.8569,-1.3551,-1.3551,-1.3551,1396.33,0.18,0.044,1396.081894346266,313.3266435818462,437429.65412090113,21.20806061201089,92770.34618087031,-2.994847188282901,2.2691891972080214,440928.94,85628.94000000003,-0.7936167399442806,8.339944627213969
2024-07-15,SKU0045,Pet Supplies,1526.7689272030652,261,1100,False,-0.8569,-1.3551,-0.8569,-0.8569,1336.8166666666666,0.18,0.044,1470.2874659363154,269.56832907593537,396342.9354537438,25.184698537881307,99817.77347021486,3.2828847034235054,-3.699411237705763,398486.69,111386.69000000003,-0.5379739399216099,-10.386264759088515
2024-07-22,SKU0045,Pet Supplies,1373.8738513513515,296,1100,False,-0.8569,-1.3551,-0.8569,-0.8569,1302.9466666666667,0.18,0.044,1423.5054325995231,287.13420818023286,408737.1052297239,22.725971056447342,92889.47623146776,-2.9951999391105155,3.6125282681050974,406666.66000000003,81066.66000000005,0.5091258845079327,14.584067274348932
2024-07-29,SKU0045,Pet Supplies,1515.7178656126482,253,1100,False,-0.8569,-1.3551,-0.8569,-0.8569,1377.5233333333333,0.18,0.044,1515.0663845794004,253.09321963932717,383453.0292405155,27.39592065430371,105050.48763725563,0.03684570724393765,-0.042981682015375,383476.62,105176.62,-0.006151811676158303,-0.11992433560268356
2024-08-05,SKU0045,Pet Supplies,1379.040748502994,334,1100,True,-0.8569,-1.3551,-1.3551,-1.3551,1274.7733333333333,0.18,0.044,1402.2477090751534,326.53157999755337,457878.1599922594,21.554516161377762,98693.42199495067,-2.2360538929480978,1.6828335636457137,460599.61,93199.60999999996,-0.5908493947141213,5.894672729800821
2024-08-12,SKU0045,Pet Supplies,1162.9727064220183,436,1100,True,-0.8569,-1.3551,-1.3551,-1.3551,1344.3833333333334,0.18,0.044,,,,,,,,507056.1,27456.099999999977,,
2024-08-19,SKU0045,Pet Supplies,1381.9221348314609,267,1100,False,-0.8569,-1.3551,-0.8569,-0.8569,1318.6966666666667,0.18,0.044,1431.9271505993536,258.99,370854.8127337266,23.180449540356904,85965.81273372659,-2.9999999999999916,3.6185118182502585,368973.2100000001,75273.21000000005,0.5099564637027543,14.205057461647419
2024-08-26,SKU0045,Pet Supplies,1398.476105610561,303,1100,False,-0.8569,-1.3551,-0.8569,-0.8569,1423.7933333333333,0.18,0.044,1448.9724043289132,293.9287239003194,425894.60977117514,24.084130469726826,102573.01348082375,-2.9938204949440883,3.6108088308241637,423738.26,90438.26,0.5088872010696299,13.417721084885702
2024-09-02,SKU0045,Pet Supplies,1428.1784081632652,245,1100,False,-0.8569,-1.3551,-0.8569,-0.8569,1339.85,0.18,0.044,1473.7617901131912,238.49200786567704,351480.40843980946,25.361072095951453,89139.19978756472,-2.656323320131826,3.1917148228385095,349903.70999999996,80403.70999999998,0.4506092375555326,10.864535713046998
2024-09-09,SKU0045,Pet Supplies,1333.9773376623375,308,1100,False,-0.8569,-1.3551,-0.8569,-0.8569,1297.5466666666669,0.18,0.044,1382.2066404029097,298.7675614236258,412958.5073367198,20.41710929131748,84314.18977073139,-2.997544992329282,3.6154514307633834,410865.01999999996,72065.01999999995,0.5095316551211537,16.997386208636932
2024-09-16,SKU0045,Pet Supplies,1240.098148148148,378,1100,True,-0.8569,-1.3551,-1.3551,-1.3551,1319.5566666666666,0.18,0.044,,,,,,,,468757.1,52957.09999999998,,
2024-09-23,SKU0045,Pet Supplies,1271.704642857143,308,1100,True,-0.8569,-1.3551,-1.3551,-1.3551,1277.11,0.18,0.044,,,,,,,,391685.03,52885.030000000035,,
2024-09-30,SKU0045,Pet Supplies,1342.091044176707,249,1100,False,-0.8569,-1.3551,-0.8569,-0.8569,1264.6666666666667,0.18,0.044,1390.6055266287387,241.53732857351773,335883.1440014753,20.897768710387417,70192.08257060582,-2.997056797784048,3.6148428724366077,334180.67000000004,60280.67000000007,0.5094471806149858,16.442107512417724
2024-10-07,SKU0045,Pet Supplies,1289.833079847909,263,1100,False,-0.8569,-1.3551,-0.8569,-0.8569,1313.2066666666667,0.18,0.044,,,,,,,,339226.10000000003,49926.10000000006,,
2024-10-14,SKU0045,Pet Supplies,1380.5404363636364,275,1100,False,-0.8569,-1.3551,-0.8569,-0.8569,1282.2733333333333,0.18,0.044,1410.4431938184052,269.99640505376686,380814.5918635228,22.010329460909496,83818.5463043792,-1.8194890713575051,2.166018224973776,379648.62,77148.62000000002,0.30711868872927983,8.645554909963614
2024-10-21,SKU0045,Pet Supplies,1471.6310169491526,236,1100,False,-0.8569,-1.3551,-0.8569,-0.8569,1249.236666666667,0.18,0.044,1374.1446323879138,250.27582728630787,343915.1846819245,19.95020217861057,68611.77466698588,6.049079358605036,-6.624376860671122,347304.92,87704.92000000001,-0.9760113153811534,-21.769754003554343
2024-10-28,SKU0045,Pet Supplies,1426.9391881918818,271,1100,False,-0.8569,-1.3551,-0.8569,-0.8569,1273.94,0.18,0.044,1401.3030995297042,275.24281597252127,385698.61114557803,21.501636557488922,82931.51357580464,1.5656147500078488,-1.796578920413694,386700.51999999996,88600.51999999997,-0.2590916749793726,-6.398389562719653
2024-11-04,SKU0045,Pet Supplies,1456.4358974358977,234,1100,False,-0.8569,-1.3551,-0.8569,-0.8569,1266.9633333333334,0.18,0.044,1393.4943197807625,243.02809805114484,338658.2741813925,21.061752144561144,71327.36632513319,3.8581615603183073,-4.321616747152824,340806.00000000006,83406.00000000006,-0.630190142957443,-14.481732339240416
2024-11-11,SKU0045,Pet Supplies,1282.5014942528735,261,1100,False,-0.8569,-1.3551,-0.8569,-0.8569,1321.8466666666666,0.18,0.044,,,,,,,,334732.88999999996,47632.889999999985,,
2024-11-18,SKU0045,Pet Supplies,1379.1823636363636,220,1100,False,-0.8569,-1.3551,-0.8569,-0.8569,1244.9033333333334,0.18,0.044,1369.356001833894,221.35209364882294,303109.81795651384,19.670268467305956,59622.51494280862,0.6145880221922528,-0.7124773388604955,303420.12,61420.11999999998,-0.10226811705372763,-2.926736478520975
2024-11-25,SKU0045,Pet Supplies,1474.903209876543,243,1100,False,-0.8569,-1.3551,-0.8569,-0.8569,1283.3733333333332,0.18,0.044,1411.5870415859224,252.3104500508674,356158.16174851655,22.073526633954742,78616.66669256242,3.8314609262828814,-4.292903281152971,358401.48,91101.47999999997,-0.6259232666905978,-13.704292518011297
2024-12-02,SKU0045,Pet Supplies,1295.729543859649,285,1100,False,-0.8569,-1.3551,-0.8569,-0.8569,1257.4766666666667,0.18,0.044,1342.6145171274588,276.4502035067529,371166.0564910068,18.070303429053915,67070.8326335786,-2.9999285941217813,3.6184228020418097,369282.92,55782.91999999999,0.5099441076253486,20.235428037074076
2024-12-09,SKU0045,Pet Supplies,1428.8406862745098,306,1100,False,-0.8569,-1.3551,-0.8569,-0.8569,1350.0633333333333,0.18,0.044,1480.4042361113238,296.84391879977335,439448.9948550703,25.695970521575706,112920.68417531962,-2.992183398766879,3.6087683065113563,437225.25,100625.25000000001,0.5086039415771015,12.21903466110108
2024-12-16,SKU0045,Pet Supplies,1255.5907894736845,266,1100,False,-0.8569,-1.3551,-0.8569,-0.8569,1322.5966666666666,0.18,0.044,,,,,,,,333987.1500000001,41387.150000000074,,
2024-12-23,SKU0045,Pet Supplies,1506.3601851851852,270,1100,False,-0.8569,-1.3551,-0.8569,-0.8569,1318.6533333333334,0.18,0.044,1450.3970258165095,278.902785691941,404519.7708595306,24.158697210458733,97726.70659839548,3.297328034052227,-3.7151247038433755,406717.25,109717.25,-0.5402965181509733,-10.928585433561743
2024-12-30,SKU0045,Pet Supplies,1401.699818181818,55,1100,False,-0.8569,-1.3551,-0.8569,-0.8569,1265.1066666666666,0.18,0.044,1391.555148151026,55.343403225925286,77013.39767523443,20.951749453725814,16135.65412671662,0.6243695016823425,-0.723740554090313,77093.48999999999,16593.48999999999,-0.1038898676990252,-2.759129473566868
2024-07-01,SKU0046,Pet Supplies,485.04469168900806,373,450,True,-0.1701,-1.4172,-1.4172,-1.4172,584.1866666666666,0.18,0.9052,,,,,,,,180921.67,13071.670000000007,,
2024-07-08,SKU0046,Pet Supplies,536.7178186968838,353,450,True,-0.1701,-1.4172,-1.4172,-1.4172,609.4733333333334,0.18,0.9052,,,,,,,,189461.38999999998,30611.38999999998,,
2024-07-15,SKU0046,Pet Supplies,593.9364564564564,333,450,False,-0.1701,-1.4172,-0.1701,-0.1701,577.9266666666666,0.18,0.9052,635.6610985459519,329.17642503950265,209244.64795603944,29.207560281830027,61115.25668826324,-1.148220708858061,7.025102035061637,197780.84,47930.83999999999,5.796217649818569,27.507168011792093
2024-07-22,SKU0046,Pet Supplies,536.2295268138802,317,450,False,-0.1701,-1.4172,-0.1701,-0.1701,567.09,0.18,0.9052,623.7719411866202,308.94980528174807,192714.21976982433,27.858249099189774,53686.80739303769,-2.5394936019722203,16.325549041077903,169984.76,27334.760000000013,13.371469165720695,96.40489762133512
2024-07-29,SKU0046,Pet Supplies,507.87951890034367,291,450,False,-0.1701,-1.4172,-0.1701,-0.1701,556.05,0.18,0.9052,607.4160679145218,282.2746440406794,171458.15435516078,25.915690451684608,44434.56453685506,-2.9984041097321668,19.598456978476662,147792.94,16842.940000000006,16.012411929257773,163.81715150000562
2024-08-05,SKU0046,Pet Supplies,565.3614715719065,299,450,True,-0.1701,-1.4172,-1.4172,-1.4172,569.0366666666667,0.18,0.9052,577.6440364229994,290.03000000000003,167534.09988376254,22.097352067100324,37020.59988376252,-2.9999999999999916,2.172515367370731,169043.08000000005,34493.08000000003,-0.8926600936503881,7.327614361380563
2024-08-12,SKU0046,Pet Supplies,458.34347031963466,438,450,True,-0.1701,-1.4172,-1.4172,-1.4172,555.7866666666666,0.18,0.9052,,,,,,,,200754.43999999997,3654.439999999982,,
2024-08-19,SKU0046,Pet Supplies,555.181875,320,450,False,-0.1701,-1.4172,-0.1701,-0.1701,561.1766666666666,0.18,0.9052,617.205620057875,314.2869136261952,193979.6494007316,27.090748143575915,52550.53826894376,-1.7853394918139975,11.171788534680637,177658.2,33658.2,9.186994690215023,56.12997209875681
2024-08-26,SKU0046,Pet Supplies,553.4374603174602,252,450,False,-0.1701,-1.4172,-0.1701,-0.1701,566.35,0.18,0.9052,622.8783594606532,246.98382368223852,153840.87890851195,27.754754493372925,42698.158251504625,-1.9905461578418548,12.547198937954175,139466.24,26066.239999999983,10.306894993736094,63.80635738604668
2024-09-02,SKU0046,Pet Supplies,605.1317567567568,222,450,False,-0.1701,-1.4172,-0.1701,-0.1701,557.32,0.18,0.9052,612.9011083993013,221.5187754065762,135769.10297794643,26.578693718591257,36085.654044987146,-0.21676783487558637,1.2839107443616715,134339.25,34439.25,1.0643598039637991,4.780603657127114
2024-09-09,SKU0046,Pet Supplies,550.3635782747604,313,450,False,-0.1701,-1.4172,-0.1701,-0.1701,572.2933333333334,0.18,0.9052,629.4601796321928,305.9316068862223,192571.76422576688,28.510171959893515,54902.54112696683,-2.2582725603123577,14.37169981439881,172263.8,31413.799999999992,11.788875100727436,74.772046447634
2024-09-16,SKU0046,Pet Supplies,555.2619649122807,285,450,True,-0.1701,-1.4172,-1.4172,-1.4172,555.3466666666667,0.18,0.9052,567.3251164291647,276.45000000000005,156837.0284368426,20.68040230047064,32434.528436842593,-2.9999999999999805,2.172515367370731,158249.66,29999.66000000001,-0.892660093650377,8.116320107769814
2024-09-23,SKU0046,Pet Supplies,488.2226648351648,364,450,True,-0.1701,-1.4172,-1.4172,-1.4172,538.5733333333334,0.18,0.9052,,,,,,,,177713.05,13913.04999999998,,
2024-09-30,SKU0046,Pet Supplies,534.7971565495208,313,450,False,-0.1701,-1.4172,-0.1701,-0.1701,535.0300000000001,0.18,0.9052,588.4484252508274,307.9512008735576,181213.39920814618,23.527707664747933,42635.35881504528,-1.6130348646780868,10.032078152296364,167391.51,26541.51,8.257222369369966,60.63652299754341
2024-10-07,SKU0046,Pet Supplies,542.5206109324758,311,450,False,-0.1701,-1.4172,-0.1701,-0.1701,562.33,0.18,0.9052,618.5397193233205,304.13959567691563,188122.42014510758,27.2480026840802,51259.60209049553,-2.205917788773104,14.012206515100711,168723.90999999997,28773.90999999999,11.497190970211403,78.14611253908679
2024-10-14,SKU0046,Pet Supplies,504.8405167173252,329,450,False,-0.1701,-1.4172,-0.1701,-0.1701,527.0066666666667,0.18,0.9052,579.6997202923794,321.35242538008646,186287.91110811385,22.37360408367346,41679.319687074945,-2.324490765931164,14.828287567293263,166092.53,18042.529999999995,12.159114626114654,131.00596028979834
2024-10-21,SKU0046,Pet Supplies,523.2678745644599,287,450,False,-0.1701,-1.4172,-0.1701,-0.1701,543.3666666666667,0.18,0.9052,597.6338622846957,280.5855068035547,167687.40013211718,24.703061791094957,41423.922070517554,-2.2350150510262345,14.211838971030666,150177.88,21027.88,11.659187179974296,96.99523713525831
