week_start_date,sku_id,category,current_price,recommended_price,predicted_gross_margin,price_change_pct,current_quantity,predicted_quantity,volume_change_pct,historical_revenue,cost_price,predicted_revenue,revenue_change_pct,historical_profit,predicted_profit,profit_change_pct,elasticity,elasticity_p_value,elasticity_significant
2024-07-22,SKU0040,Books & Stationery,450.0,,,,425,,,191250.0,500,,,-21250.0,,,-3.5786,0.2378,False
2024-07-29,SKU0040,Books & Stationery,453.4014465408805,,,,477,,,216272.49,500,,,-22227.510000000002,,,-3.5786,0.2378,False
2024-08-05,SKU0040,Books & Stationery,458.4603982300885,,,,452,,,207224.1,500,,,-18775.89999999999,,,-3.7724,0.2378,False
2024-08-12,SKU0040,Books & Stationery,417.3617879417879,,,,481,,,200751.02,500,,,-39748.980000000025,,,-3.7724,0.2378,False
2024-08-19,SKU0040,Books & Stationery,450.0,,,,454,,,204300.0,500,,,-22700.0,,,-3.5786,0.2378,False
2024-08-26,SKU0040,Books & Stationery,491.8897107438016,,,,484,,,238074.61999999997,500,,,-3925.380000000039,,,-3.5786,0.2378,False
2024-09-02,SKU0040,Books & Stationery,481.4218244803695,,,,433,,,208455.65,500,,,-8044.350000000015,,,-3.5786,0.2378,False
2024-09-09,SKU0040,Books & Stationery,450.0,,,,436,,,196200.0,500,,,-21800.0,,,-3.5786,0.2378,False
2024-09-16,SKU0040,Books & Stationery,434.3276968503937,,,,508,,,220638.47,500,,,-33361.530000000006,,,-3.7724,0.2378,False
2024-09-23,SKU0040,Books & Stationery,420.28233695652176,,,,552,,,231995.85,500,,,-44004.14999999999,,,-3.7724,0.2378,False
2024-09-30,SKU0040,Books & Stationery,491.404854368932,,,,412,,,202458.8,500,,,-3541.200000000025,,,-3.5786,0.2378,False
2024-10-07,SKU0040,Books & Stationery,450.0,,,,432,,,194400.0,500,,,-21600.0,,,-3.5786,0.2378,False
2024-10-14,SKU0040,Books & Stationery,450.0,,,,434,,,195300.0,500,,,-21700.0,,,-3.5786,0.2378,False
2024-10-21,SKU0040,Books & Stationery,450.0,,,,320,,,144000.0,500,,,-16000.0,,,-3.5786,0.2378,False
2024-10-28,SKU0040,Books & Stationery,450.0,,,,453,,,203850.0,500,,,-22650.0,,,-3.5786,0.2378,False
2024-11-04,SKU0040,Books & Stationery,458.2248214285714,,,,448,,,205284.71999999997,500,,,-18715.280000000024,,,-3.5786,0.2378,False
2024-11-11,SKU0040,Books & Stationery,450.0,,,,453,,,203850.0,500,,,-22650.0,,,-3.5786,0.2378,False
2024-11-18,SKU0040,Books & Stationery,478.0463756613756,,,,378,,,180701.52999999997,500,,,-8298.470000000032,,,-3.5786,0.2378,False
2024-11-25,SKU0040,Books & Stationery,450.75625,,,,496,,,223575.1,500,,,-24424.899999999987,,,-3.5786,0.2378,False
2024-12-02,SKU0040,Books & Stationery,470.32274944567627,,,,451,,,212115.56,500,,,-13384.440000000004,,,-3.5786,0.2378,False
2024-12-09,SKU0040,Books & Stationery,450.0,,,,486,,,218700.0,500,,,-24300.0,,,-3.5786,0.2378,False
2024-12-16,SKU0040,Books & Stationery,450.0,,,,490,,,220500.0,500,,,-24500.0,,,-3.5786,0.2378,False
2024-12-23,SKU0040,Books & Stationery,450.0,,,,523,,,235350.0,500,,,-26150.0,,,-3.5786,0.2378,False
2024-12-30,SKU0040,Books & Stationery,494.775,,,,120,,,59373.0,500,,,-627.0000000000027,,,-3.5786,0.2378,False
2024-07-01,SKU0041,Books & Stationery,277.41585585585585,,,,444,,,123172.64,250,,,12172.64,,,-0.9683,0.4447,False
2024-07-08,SKU0041,Books & Stationery,282.6407984031936,,,,501,,,141603.04,250,,,16353.040000000008,,,-0.9683,0.4447,False
2024-07-15,SKU0041,Books & Stationery,320.07037735849053,,,,424,,,135709.84,250,,,29709.839999999986,,,1.0867,0.4447,False
2024-07-22,SKU0041,Books & Stationery,306.2037275064268,,,,389,,,119113.25000000001,250,,,21863.250000000022,,,1.0867,0.4447,False
2024-07-29,SKU0041,Books & Stationery,319.7317150395778,,,,379,,,121178.31999999999,250,,,26428.31999999999,,,1.0867,0.4447,False
2024-08-05,SKU0041,Books & Stationery,255.82113425925928,,,,432,,,110514.73000000001,250,,,2514.7300000000096,,,-0.9683,0.4447,False
2024-08-12,SKU0041,Books & Stationery,280.85224669603525,,,,454,,,127506.92,250,,,14006.920000000004,,,-0.9683,0.4447,False
2024-08-19,SKU0041,Books & Stationery,277.4937755102041,,,,392,,,108777.56000000001,250,,,10777.560000000009,,,1.0867,0.4447,False
2024-08-26,SKU0041,Books & Stationery,305.1664873417721,,,,316,,,96432.60999999999,250,,,17432.609999999982,,,1.0867,0.4447,False
2024-09-02,SKU0041,Books & Stationery,273.6058894230769,,,,416,,,113820.05,250,,,9820.049999999997,,,1.0867,0.4447,False
2024-09-09,SKU0041,Books & Stationery,272.8059400544959,,,,367,,,100119.78,250,,,8369.780000000002,,,1.0867,0.4447,False
2024-09-16,SKU0041,Books & Stationery,276.5724716553288,,,,441,,,121968.46,250,,,11718.46,,,-0.9683,0.4447,False
2024-09-23,SKU0041,Books & Stationery,287.5108333333333,,,,336,,,96603.64,250,,,12603.639999999996,,,-0.9683,0.4447,False
2024-09-30,SKU0041,Books & Stationery,275.79023333333333,,,,300,,,82737.07,250,,,7737.07,,,1.0867,0.4447,False
2024-10-07,SKU0041,Books & Stationery,297.9924776119404,,,,335,,,99827.48000000003,250,,,16077.48000000003,,,1.0867,0.4447,False
2024-10-14,SKU0041,Books & Stationery,297.38464088397785,,,,362,,,107653.23999999998,250,,,17153.239999999983,,,1.0867,0.4447,False
2024-10-21,SKU0041,Books & Stationery,322.0510606060606,,,,330,,,106276.85,250,,,23776.850000000002,,,1.0867,0.4447,False
2024-10-28,SKU0041,Books & Stationery,289.40734870317004,,,,347,,,100424.35,250,,,13674.350000000006,,,1.0867,0.4447,False
2024-11-04,SKU0041,Books & Stationery,314.84867346938773,,,,294,,,92565.51,250,,,19065.509999999995,,,1.0867,0.4447,False
2024-11-11,SKU0041,Books & Stationery,305.7382911392405,,,,316,,,96613.3,250,,,17613.300000000003,,,1.0867,0.4447,False
2024-11-18,SKU0041,Books & Stationery,290.9661370716511,,,,321,,,93400.12999999999,250,,,13150.129999999996,,,1.0867,0.4447,False
2024-11-25,SKU0041,Books & Stationery,294.97459701492534,,,,335,,,98816.48999999999,250,,,15066.489999999987,,,1.0867,0.4447,False
2024-12-02,SKU0041,Books & Stationery,265.82310256410256,,,,390,,,103671.01,250,,,6171.009999999997,,,1.0867,0.4447,False
2024-12-09,SKU0041,Books & Stationery,319.97404530744336,,,,309,,,98871.98,250,,,21621.98,,,1.0867,0.4447,False
2024-12-16,SKU0041,Books & Stationery,314.1482065217391,,,,368,,,115606.54,250,,,23606.539999999986,,,1.0867,0.4447,False
2024-12-23,SKU0041,Books & Stationery,308.6957046979866,,,,298,,,91991.32000000002,250,,,17491.320000000014,,,1.0867,0.4447,False
2024-12-30,SKU0041,Books & Stationery,279.6861728395061,,,,81,,,22654.579999999998,250,,,2404.5799999999963,,,1.0867,0.4447,False
2024-07-01,SKU0042,Books & Stationery,903.2484659090908,,,,528,,,476915.18999999994,800,,,54515.18999999993,,,-1.7398,0.4364,False
2024-07-08,SKU0042,Books & Stationery,985.8056234718828,1003.1887509789545,20.254289213338396,1.7633422951931044,409,396.74901358599374,-2.9953512014685213,403194.50000000006,800,398014.1473914653,-1.2848272009004957,75994.50000000006,80614.93652267034,6.0799617375866255,-1.7398,0.4364,False
2024-07-15,SKU0042,Books & Stationery,916.746961722488,979.7129217333555,18.343426706611027,6.868412183505912,418,405.46078014716386,-2.999813361922521,383200.23,800,397235.1655662636,3.6625592751506453,48800.229999999974,72866.54144853253,49.31597955282705,-0.4585,0.4364,False
2024-07-22,SKU0042,Books & Stationery,904.0693121693122,,,,378,,,341738.2,800,,,39338.200000000004,,,-0.4585,0.4364,False
2024-07-29,SKU0042,Books & Stationery,951.730783783784,1017.0623095490586,21.34208568256736,6.864496439375101,370,358.9067201842835,-2.998183733977444,352140.3900000001,800,365030.49774330505,3.660502489732842,56140.39000000007,77905.12159587829,38.76840113842847,-0.4585,0.4364,False
2024-08-05,SKU0042,Books & Stationery,820.3490520446097,,,,538,,,441347.79000000004,800,,,10947.79000000003,,,-1.7398,0.4364,False
2024-08-12,SKU0042,Books & Stationery,935.2544208037824,,,,423,,,395612.61999999994,800,,,57212.61999999996,,,-1.7398,0.4364,False
2024-08-19,SKU0042,Books & Stationery,1032.4290202702705,1012.1786422283926,20.962568599675674,-1.961430533653219,296,298.70067383928216,0.9123898105682926,305598.99000000005,800,302338.44247935055,-1.0669366154153481,68798.99000000006,63377.903407924845,-7.879602000080544,-0.4585,0.4364,False
2024-08-26,SKU0042,Books & Stationery,1052.027928802589,1032.1649032327127,22.493004994219284,-1.888070176281753,309,311.7123618245828,0.8777869982468545,325076.63,800,321738.55977911083,-1.0268564125600732,77876.63,72368.6703194446,-7.072673381674843,-0.4585,0.4364,False
2024-09-02,SKU0042,Books & Stationery,910.9630630630631,,,,333,,,303350.7,800,,,36950.700000000026,,,-0.4585,0.4364,False
2024-09-09,SKU0042,Books & Stationery,904.0361478599224,,,,257,,,232337.29000000004,800,,,26737.29000000005,,,-0.4585,0.4364,False
2024-09-16,SKU0042,Books & Stationery,880.2523287671233,,,,438,,,385550.52,800,,,35150.520000000026,,,-1.7398,0.4364,False
2024-09-23,SKU0042,Books & Stationery,964.1040105540897,981.1259630006857,18.461030472247234,1.7655722059296552,379,367.6336032667448,-2.9990492699881854,365395.42,800,360694.87303649704,-1.2864274444115753,62195.41999999998,66587.99042310119,7.062530364938802,-1.7398,0.4364,False
2024-09-30,SKU0042,Books & Stationery,1042.2947289156623,1049.2476865844494,23.75489503301264,0.667081726108365,332,330.98946783436674,-0.30437715832327683,346041.84999999986,800,347289.93340902735,0.3606741233834754,80441.84999999987,82498.35914153393,2.556516466906289,-0.4585,0.4364,False
2024-10-07,SKU0042,Books & Stationery,895.4129234972678,,,,366,,,327721.13,800,,,34921.13000000001,,,-0.4585,0.4364,False
2024-10-14,SKU0042,Books & Stationery,907.3682890855456,,,,339,,,307597.85,800,,,36397.849999999955,,,-0.4585,0.4364,False
2024-10-21,SKU0042,Books & Stationery,886.8981034482758,,,,348,,,308640.54,800,,,30240.53999999999,,,-0.4585,0.4364,False
2024-10-28,SKU0042,Books & Stationery,978.1308045977012,989.2163233188841,19.127901436568614,1.1333370413318278,348,346.20647821431965,-0.5153798234713625,340389.52,800,342473.09948834864,0.6121162274175251,61989.520000000004,65507.9169168929,5.675793129052931,-0.4585,0.4364,False
2024-11-04,SKU0042,Books & Stationery,876.113724137931,,,,435,,,381109.47,800,,,33109.46999999996,,,-0.4585,0.4364,False
2024-11-11,SKU0042,Books & Stationery,932.771588235294,987.4056520994245,18.979600906776472,5.85717495614253,340,331.2414367013604,-2.576048029011646,317142.33999999997,800,327069.666808457,3.1302432871173957,45142.339999999946,62076.51744736869,37.51284813186195,-0.4585,0.4364,False
2024-11-18,SKU0042,Books & Stationery,1030.8036627906977,985.0690934820512,18.78742259874011,-4.436787621110028,344,351.232858474974,2.1025751380738367,354596.46,800,345988.63349905226,-2.4274992764867886,79396.45999999999,65002.346719073044,-18.129414436017612,-0.4585,0.4364,False
2024-11-25,SKU0042,Books & Stationery,923.8162341772152,,,,316,,,291925.93,800,,,39125.92999999999,,,-0.4585,0.4364,False
2024-12-02,SKU0042,Books & Stationery,908.9655526992289,,,,389,,,353587.60000000003,800,,,42387.60000000002,,,-0.4585,0.4364,False
2024-12-09,SKU0042,Books & Stationery,1002.024588235294,1034.0518536839847,22.63444070528334,3.1962554437007684,340,335.1305359535551,-1.432195307777906,340688.36,800,346542.35192888096,1.7182835154335718,68688.35999999996,78437.92316603687,14.193908787510612,-0.4585,0.4364,False
2024-12-16,SKU0042,Books & Stationery,995.6903767123288,985.6172357636303,18.83258825316899,-1.0116740288239945,292,293.36452563068895,0.46730329818114313,290741.59,800,289145.1328232283,-0.5490983167463992,57141.590000000004,54453.51231867717,-4.704240258842707,-0.4585,0.4364,False
2024-12-23,SKU0042,Books & Stationery,1033.714938271605,1043.3309186108938,23.322506241343657,0.9302352112050327,324,322.62740195193476,-0.42364137285964,334923.64,800,336607.1436475582,0.502652977125817,75723.64000000001,78505.22208601037,3.6733338307698205,-0.4585,0.4364,False
2024-12-30,SKU0042,Books & Stationery,919.24198019802,982.3766504845112,18.564839707312103,6.868123045565322,101,97.97031003624058,-2.999693033425177,92843.44000000002,800,96243.7450203311,3.662407403615253,12043.440000000017,17867.496991338645,48.35874958764788,-0.4585,0.4364,False
2024-07-01,SKU0043,Books & Stationery,627.64,,,,528,,,331393.92,650,,,-11806.080000000007,,,-0.6769,0.0486,True
2024-07-08,SKU0043,Books & Stationery,662.7391428571428,,,,455,,,301546.31,650,,,5796.309999999991,,,-0.6769,0.0486,True
2024-07-15,SKU0043,Books & Stationery,705.8603235294117,,,,340,,,239992.50999999998,650,,,18992.509999999995,,,-2.1452,0.0486,True
2024-07-22,SKU0043,Books & Stationery,627.9276431718063,,,,454,,,285079.15,650,,,-10020.849999999955,,,-2.1452,0.0486,True
2024-07-29,SKU0043,Books & Stationery,600.1154098360656,,,,427,,,256249.28000000003,650,,,-21300.71999999998,,,-2.1452,0.0486,True
2024-08-05,SKU0043,Books & Stationery,552.9698189134809,,,,497,,,274826.0,650,,,-48223.99999999998,,,-0.6769,0.0486,True
2024-08-12,SKU0043,Books & Stationery,570.0302288732394,,,,568,,,323777.17,650,,,-45422.83000000004,,,-0.6769,0.0486,True
2024-08-19,SKU0043,Books & Stationery,698.1744059405939,,,,404,,,282062.45999999996,650,,,19462.459999999952,,,-2.1452,0.0486,True
2024-08-26,SKU0043,Books & Stationery,700.6313838120104,,,,383,,,268341.82,650,,,19391.819999999992,,,-2.1452,0.0486,True
2024-09-02,SKU0043,Books & Stationery,711.1855287009064,,,,331,,,235402.41,650,,,20252.410000000014,,,-2.1452,0.0486,True
2024-09-09,SKU0043,Books & Stationery,601.8069500924214,,,,541,,,325577.56,650,,,-26072.44000000002,,,-2.1452,0.0486,True
2024-09-16,SKU0043,Books & Stationery,610.2589559164733,,,,431,,,263021.61,650,,,-17128.39000000002,,,-0.6769,0.0486,True
2024-09-23,SKU0043,Books & Stationery,618.3011467889908,,,,436,,,269579.3,650,,,-13820.700000000026,,,-0.6769,0.0486,True
2024-09-30,SKU0043,Books & Stationery,657.0360433604336,,,,369,,,242446.3,650,,,2596.300000000002,,,-2.1452,0.0486,True
2024-10-07,SKU0043,Books & Stationery,711.4016713091922,,,,359,,,255393.2,650,,,22043.200000000015,,,-2.1452,0.0486,True
2024-10-14,SKU0043,Books & Stationery,588.1345054945054,,,,364,,,214080.96,650,,,-22519.040000000015,,,-2.1452,0.0486,True
2024-10-21,SKU0043,Books & Stationery,702.8522508038585,,,,311,,,218587.05,650,,,16437.049999999996,,,-2.1452,0.0486,True
2024-10-28,SKU0043,Books & Stationery,586.5176315789474,,,,380,,,222876.7,650,,,-24123.299999999977,,,-2.1452,0.0486,True
2024-11-04,SKU0043,Books & Stationery,607.6470157068063,,,,382,,,232121.16,650,,,-16178.839999999987,,,-2.1452,0.0486,True
2024-11-11,SKU0043,Books & Stationery,714.6686585365854,,,,328,,,234411.32000000004,650,,,21211.320000000025,,,-2.1452,0.0486,True
2024-11-18,SKU0043,Books & Stationery,686.0193665158371,,,,442,,,303220.56,650,,,15920.559999999989,,,-2.1452,0.0486,True
2024-11-25,SKU0043,Books & Stationery,589.9194323144104,,,,458,,,270183.1,650,,,-27516.90000000003,,,-2.1452,0.0486,True
2024-12-02,SKU0043,Books & Stationery,612.9882945736434,,,,387,,,237226.47,650,,,-14323.529999999993,,,-2.1452,0.0486,True
2024-12-09,SKU0043,Books & Stationery,621.5814285714285,,,,420,,,261064.19999999998,650,,,-11935.80000000001,,,-2.1452,0.0486,True
2024-12-16,SKU0043,Books & Stationery,629.8013827160494,,,,405,,,255069.56,650,,,-8180.440000000003,,,-2.1452,0.0486,True
2024-12-23,SKU0043,Books & Stationery,679.8704273504273,,,,351,,,238634.52,650,,,10484.519999999999,,,-2.1452,0.0486,True
2024-12-30,SKU0043,Books & Stationery,698.6940860215053,,,,93,,,64978.549999999996,650,,,4528.549999999994,,,-2.1452,0.0486,True
2024-07-01,SKU0044,Pet Supplies,1708.827635135135,,,,444,,,758719.47,1600,,,48319.46999999999,,,-1.1712,0.1127,False
2024-07-08,SKU0044,Pet Supplies,1910.6184764542936,1960.9593863122484,18.40728517029939,2.634796558200203,361,350.17,-2.9999999999999916,689733.27,1600,686669.1483049601,-0.4442473385458001,112133.26999999999,126397.14830496002,12.72046940659095,-1.1712,0.1127,False
2024-07-15,SKU0044,Pet Supplies,2082.0625340599454,2076.727449253434,22.955706076154257,-0.25624037315096215,367,368.8020356176055,0.4910178794565345,764116.95,1600,765901.310707624,0.23351932025903466,176916.94999999995,175818.05371945514,-0.6211367992410066,-1.9091,0.1127,False
2024-07-22,SKU0044,Pet Supplies,1861.779899665552,,,,299,,,556672.1900000001,1600,,,78272.19000000003,,,-1.9091,0.1127,False
2024-07-29,SKU0044,Pet Supplies,2073.664775510204,2107.014911394543,24.063185725580443,1.6082703568195411,245,237.65000000000003,-2.9999999999999916,508047.87,1600,500732.09369291324,-1.4399777538850356,116047.86999999998,120492.09369291319,3.8296469318335635,-1.9091,0.1127,False
2024-08-05,SKU0044,Pet Supplies,1705.518580858086,,,,303,,,516772.13,1600,,,31972.130000000026,,,-1.1712,0.1127,False
2024-08-12,SKU0044,Pet Supplies,1738.698181818182,,,,407,,,707650.1600000001,1600,,,56450.16000000011,,,-1.1712,0.1127,False
2024-08-19,SKU0044,Pet Supplies,1860.8339492753623,,,,276,,,513590.17,1600,,,71990.17,,,-1.9091,0.1127,False
2024-08-26,SKU0044,Pet Supplies,1823.3697134670488,,,,349,,,636356.03,1600,,,77956.03000000001,,,-1.9091,0.1127,False
2024-09-02,SKU0044,Pet Supplies,2096.578315018315,2130.117705859183,24.886779937137792,1.5997203920605552,273,264.85254528949497,-2.984415644873639,572365.88,1600,564167.0961630244,-1.4324375584679472,135565.88000000003,140403.0236998324,3.5681129350780383,-1.9091,0.1127,False
2024-09-09,SKU0044,Pet Supplies,2091.6665461847388,2034.3419843736542,21.350490119653216,-2.7406166587903957,249,262.5664897869348,5.448389472664594,520824.97,1600,534150.0338631778,2.558453344350564,122424.96999999996,114043.65020408208,-6.846086869302792,-1.9091,0.1127,False
2024-09-16,SKU0044,Pet Supplies,1757.0455048076924,,,,416,,,730930.93,1600,,,65330.93000000004,,,-1.1712,0.1127,False
2024-09-23,SKU0044,Pet Supplies,1924.0376237623764,1974.708564726963,18.975385604749874,2.633573290812352,303,293.9141027761067,-2.998645948479639,582983.4,1600,580394.6960460187,-0.4440441964524644,98183.40000000004,110132.13160424803,12.169808342599664,-1.1712,0.1127,False
2024-09-30,SKU0044,Pet Supplies,1838.5059876543207,,,,324,,,595675.94,1600,,,77275.93999999992,,,-1.9091,0.1127,False
2024-10-07,SKU0044,Pet Supplies,1926.4810384615384,1957.4640619328645,18.26159002785945,1.6082703568195411,260,252.20000000000002,-2.9999999999999916,500885.07,1600,493672.4364194685,-1.4399777538850467,84885.06999999999,90152.43641946845,6.205291954720016,-1.9091,0.1127,False
2024-10-14,SKU0044,Pet Supplies,1835.6732806324112,,,,253,,,464425.34,1600,,,59625.34000000003,,,-1.9091,0.1127,False
2024-10-21,SKU0044,Pet Supplies,1799.4815037593985,,,,266,,,478662.08,1600,,,53062.08,,,-1.9091,0.1127,False
2024-10-28,SKU0044,Pet Supplies,1980.8454863813229,2012.7028371531915,20.504906612887122,1.6082703568195411,257,249.29000000000002,-2.9999999999999916,509077.29,1600,501746.69027391914,-1.4399777538850356,97877.28999999998,102882.69027391911,5.113954701769052,-1.9091,0.1127,False
2024-11-04,SKU0044,Pet Supplies,1883.4339662447253,,,,237,,,446373.8499999999,1600,,,67173.84999999989,,,-1.9091,0.1127,False
2024-11-11,SKU0044,Pet Supplies,2062.837047619048,2096.0130443653966,23.66459720748412,1.6082703568195411,315,305.55,-2.9999999999999916,649793.6700000002,1600,640436.785705847,-1.4399777538850467,145793.67000000013,151556.78570584694,3.95292587520899,-1.9091,0.1127,False
2024-11-18,SKU0044,Pet Supplies,1820.6875617283952,,,,324,,,589902.77,1600,,,71502.77000000003,,,-1.9091,0.1127,False
2024-11-25,SKU0044,Pet Supplies,1932.495143884892,1963.5748904309698,18.51596759577485,1.6082703568195411,278,269.66,-2.9999999999999916,537233.65,1600,529497.6049536153,-1.4399777538850467,92433.65,98041.60495361534,6.067005850807949,-1.9091,0.1127,False
2024-12-02,SKU0044,Pet Supplies,1842.588993055556,,,,288,,,530665.6300000001,1600,,,69865.63000000015,,,-1.9091,0.1127,False
2024-12-09,SKU0044,Pet Supplies,2005.0618146718148,2037.3086294730895,21.465016303700185,1.6082703568195411,259,251.23000000000002,-2.9999999999999916,519311.01,1600,511833.0469825243,-1.4399777538850467,104911.01000000002,109865.04698252428,4.722132579339622,-1.9091,0.1127,False
2024-12-16,SKU0044,Pet Supplies,1966.56786516854,1998.1955931907846,19.92775855115028,1.6082703568195411,267,258.99,-2.9999999999999916,525073.6200000002,1600,517512.67668048135,-1.4399777538850356,97873.62000000018,103128.67668048131,5.369226846295372,-1.9091,0.1127,False
2024-12-23,SKU0044,Pet Supplies,1945.6596193771627,1976.9510862802135,19.067294527224554,1.6082703568195411,289,280.33000000000004,-2.9999999999999805,562295.63,1600,554198.6980169324,-1.4399777538850245,99895.63000000002,105670.69801693228,5.7811017528316855,-1.9091,0.1127,False
2024-12-30,SKU0044,Pet Supplies,2089.7270103092783,2123.3354703545338,24.646857628538193,1.6082703568195411,97,94.09,-2.9999999999999916,202703.52,1600,199784.6344056581,-1.4399777538850356,47503.52,49240.634405658086,3.6568119702668156,-1.9091,0.1127,False
2024-07-01,SKU0045,Pet Supplies,1326.845803814714,1356.9920797706168,18.93836254475842,2.272025571413927,367,355.9955314157078,-2.998492802259467,486952.41000000003,1100,483083.11656484724,-0.7945937540698833,83252.41,91488.03200756869,9.892352674917992,-1.3551,0.044,True
2024-07-08,SKU0045,Pet Supplies,1365.105077399381,1396.081894346266,21.20806061201089,2.2691891972080214,323,313.3266435818462,-2.994847188282901,440928.94,1100,437429.65412090113,-0.7936167399442806,85628.94000000003,92770.34618087031,8.339944627213969,-1.3551,0.044,True
2024-07-15,SKU0045,Pet Supplies,1526.7689272030652,1470.2874659363154,25.184698537881307,-3.699411237705763,261,269.56832907593537,3.2828847034235054,398486.69,1100,396342.9354537438,-0.5379739399216099,111386.69000000003,99817.77347021486,-10.386264759088515,-0.8569,0.044,True
2024-07-22,SKU0045,Pet Supplies,1373.8738513513515,1423.5054325995231,22.725971056447342,3.6125282681050974,296,287.13420818023286,-2.9951999391105155,406666.66000000003,1100,408737.1052297239,0.5091258845079327,81066.66000000005,92889.47623146776,14.584067274348932,-0.8569,0.044,True
2024-07-29,SKU0045,Pet Supplies,1515.7178656126482,1515.0663845794004,27.39592065430371,-0.042981682015375,253,253.09321963932717,0.03684570724393765,383476.62,1100,383453.0292405155,-0.006151811676158303,105176.62,105050.48763725563,-0.11992433560268356,-0.8569,0.044,True
2024-08-05,SKU0045,Pet Supplies,1379.040748502994,1402.2477090751534,21.554516161377762,1.6828335636457137,334,326.53157999755337,-2.2360538929480978,460599.61,1100,457878.1599922594,-0.5908493947141213,93199.60999999996,98693.42199495067,5.894672729800821,-1.3551,0.044,True
2024-08-12,SKU0045,Pet Supplies,1162.9727064220183,,,,436,,,507056.1,1100,,,27456.099999999977,,,-1.3551,0.044,True
2024-08-19,SKU0045,Pet Supplies,1381.9221348314609,1431.9271505993536,23.180449540356904,3.6185118182502585,267,258.99,-2.9999999999999916,368973.2100000001,1100,370854.8127337266,0.5099564637027543,75273.21000000005,85965.81273372659,14.205057461647419,-0.8569,0.044,True
2024-08-26,SKU0045,Pet Supplies,1398.476105610561,1448.9724043289132,24.084130469726826,3.6108088308241637,303,293.9287239003194,-2.9938204949440883,423738.26,1100,425894.60977117514,0.5088872010696299,90438.26,102573.01348082375,13.417721084885702,-0.8569,0.044,True
2024-09-02,SKU0045,Pet Supplies,1428.1784081632652,1473.7617901131912,25.361072095951453,3.1917148228385095,245,238.49200786567704,-2.656323320131826,349903.70999999996,1100,351480.40843980946,0.4506092375555326,80403.70999999998,89139.19978756472,10.864535713046998,-0.8569,0.044,True
2024-09-09,SKU0045,Pet Supplies,1333.9773376623375,1382.2066404029097,20.41710929131748,3.6154514307633834,308,298.7675614236258,-2.997544992329282,410865.01999999996,1100,412958.5073367198,0.5095316551211537,72065.01999999995,84314.18977073139,16.997386208636932,-0.8569,0.044,True
2024-09-16,SKU0045,Pet Supplies,1240.098148148148,,,,378,,,468757.1,1100,,,52957.09999999998,,,-1.3551,0.044,True
2024-09-23,SKU0045,Pet Supplies,1271.704642857143,,,,308,,,391685.03,1100,,,52885.030000000035,,,-1.3551,0.044,True
2024-09-30,SKU0045,Pet Supplies,1342.091044176707,1390.6055266287387,20.897768710387417,3.6148428724366077,249,241.53732857351773,-2.997056797784048,334180.67000000004,1100,335883.1440014753,0.5094471806149858,60280.67000000007,70192.08257060582,16.442107512417724,-0.8569,0.044,True
2024-10-07,SKU0045,Pet Supplies,1289.833079847909,,,,263,,,339226.10000000003,1100,,,49926.10000000006,,,-0.8569,0.044,True
2024-10-14,SKU0045,Pet Supplies,1380.5404363636364,1410.4431938184052,22.010329460909496,2.166018224973776,275,269.99640505376686,-1.8194890713575051,379648.62,1100,380814.5918635228,0.30711868872927983,77148.62000000002,83818.5463043792,8.645554909963614,-0.8569,0.044,True
2024-10-21,SKU0045,Pet Supplies,1471.6310169491526,1374.1446323879138,19.95020217861057,-6.624376860671122,236,250.27582728630787,6.049079358605036,347304.92,1100,343915.1846819245,-0.9760113153811534,87704.92000000001,68611.77466698588,-21.769754003554343,-0.8569,0.044,True
2024-10-28,SKU0045,Pet Supplies,1426.9391881918818,1401.3030995297042,21.501636557488922,-1.796578920413694,271,275.24281597252127,1.5656147500078488,386700.51999999996,1100,385698.61114557803,-0.2590916749793726,88600.51999999997,82931.51357580464,-6.398389562719653,-0.8569,0.044,True
2024-11-04,SKU0045,Pet Supplies,1456.4358974358977,1393.4943197807625,21.061752144561144,-4.321616747152824,234,243.02809805114484,3.8581615603183073,340806.00000000006,1100,338658.2741813925,-0.630190142957443,83406.00000000006,71327.36632513319,-14.481732339240416,-0.8569,0.044,True
2024-11-11,SKU0045,Pet Supplies,1282.5014942528735,,,,261,,,334732.88999999996,1100,,,47632.889999999985,,,-0.8569,0.044,True
2024-11-18,SKU0045,Pet Supplies,1379.1823636363636,1369.356001833894,19.670268467305956,-0.7124773388604955,220,221.35209364882294,0.6145880221922528,303420.12,1100,303109.81795651384,-0.10226811705372763,61420.11999999998,59622.51494280862,-2.926736478520975,-0.8569,0.044,True
2024-11-25,SKU0045,Pet Supplies,1474.903209876543,1411.5870415859224,22.073526633954742,-4.292903281152971,243,252.3104500508674,3.8314609262828814,358401.48,1100,356158.16174851655,-0.6259232666905978,91101.47999999997,78616.66669256242,-13.704292518011297,-0.8569,0.044,True
2024-12-02,SKU0045,Pet Supplies,1295.729543859649,1342.6145171274588,18.070303429053915,3.6184228020418097,285,276.4502035067529,-2.9999285941217813,369282.92,1100,371166.0564910068,0.5099441076253486,55782.91999999999,67070.8326335786,20.235428037074076,-0.8569,0.044,True
2024-12-09,SKU0045,Pet Supplies,1428.8406862745098,1480.4042361113238,25.695970521575706,3.6087683065113563,306,296.84391879977335,-2.992183398766879,437225.25,1100,439448.9948550703,0.5086039415771015,100625.25000000001,112920.68417531962,12.21903466110108,-0.8569,0.044,True
